absolute_course_url,subject_name,course_name
https://www.class-central.com/course/edx-software-construction-object-oriented-design-8201,Learn Computer Science,Software Construction: Object-Oriented Design
https://www.class-central.com/course/edx-cyber-security-economics-2680,Learn Computer Science,Cyber Security Economics
https://www.class-central.com/course/udacity-core-ml-machine-learning-for-ios-9623,Learn Computer Science,Core ML: Machine Learning for iOS
https://www.class-central.com/course/openhpi-in-memory-data-management-465,Learn Computer Science,In-Memory Data Management
https://www.class-central.com/course/kadenze-creative-applications-of-deep-learning-with-tensorflow-iii-7591,Learn Computer Science,Creative Applications of Deep Learning with TensorFlow III
https://www.class-central.com/course/opensap-information-security-management-in-a-nutshell-9276,Learn Computer Science,Information Security Management in a Nutshell
https://www.class-central.com/course/edx-introduccion-a-la-vision-por-computador-desarrollo-de-aplicaciones-con-opencv-3926,Learn Computer Science,Introducción a la visión por computador: desarrollo de aplicaciones con OpenCV
https://www.class-central.com/course/edx-reliable-distributed-algorithms-part-2-6603,Learn Computer Science,"Reliable Distributed Algorithms, Part 2"
https://www.class-central.com/course/opensap-enterprise-deep-learning-with-tensorflow-9366,Learn Computer Science,Enterprise Deep Learning with TensorFlow
https://www.class-central.com/course/opensap-enterprise-machine-learning-in-a-nutshell-9980,Learn Computer Science,Enterprise Machine Learning in a Nutshell
https://www.class-central.com/course/edx-compliance-in-office-365-data-governance-8417,Learn Computer Science,Compliance in Office 365​®: Data Governance
https://www.class-central.com/course/edx-office-365-sharepoint-online-administrator-10112,Learn Computer Science,Office 365: SharePoint Online Administrator
https://www.class-central.com/course/edx-provisioning-office-365-services-7484,Learn Computer Science,Provisioning Office 365 Services
https://www.class-central.com/course/edx-manage-office-365-identities-8716,Learn Computer Science,Manage Office 365 Identities
https://www.class-central.com/course/edx-enabling-office-365-clients-7485,Learn Computer Science,Enabling Office 365 Clients
https://www.class-central.com/course/edx-applied-machine-learning-6406,Learn Computer Science,Applied Machine Learning
https://www.class-central.com/course/edx-windows-server-2016-azure-for-on-premises-administrators-8539,Learn Computer Science,Windows Server 2016: Azure for On-Premises Administrators
https://www.class-central.com/course/edx-cs50-s-understanding-technology-10142,Learn Computer Science,CS50's Understanding Technology
https://www.class-central.com/course/edx-cs50-s-computer-science-for-business-professionals-10143,Learn Computer Science,CS50's Computer Science for Business Professionals
https://www.class-central.com/course/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-2-2532,Learn Computer Science,The Beauty and Joy of Computing - AP® CS Principles Part 2
https://www.class-central.com/course/edx-information-and-communication-technology-ict-accessibility-5898,Learn Computer Science,Information and Communication Technology (ICT) Accessibility
https://www.class-central.com/course/edx-algorithms-5752,Learn Computer Science,Algorithms
https://www.class-central.com/course/edx-implementation-of-data-structures-5753,Learn Computer Science,Implementation of Data Structures
https://www.class-central.com/course/edx-foundations-of-data-structures-5755,Learn Computer Science,Foundations of Data Structures
https://www.class-central.com/course/edx-agile-software-development-6878,Learn Computer Science,Agile Software Development
https://www.class-central.com/course/edx-software-engineering-introduction-8205,Learn Computer Science,Software Engineering: Introduction
https://www.class-central.com/course/edx-algorithmic-design-and-techniques-10241,Learn Computer Science,Algorithmic Design and Techniques
https://www.class-central.com/course/edx-data-structures-an-active-learning-approach-10436,Learn Computer Science,Data Structures: An Active Learning Approach
https://www.class-central.com/course/edx-introduction-to-devops-transforming-and-improving-operations-7506,Learn Computer Science,Introduction to DevOps: Transforming and Improving Operations
https://www.class-central.com/course/independent-hacker101-10431,Learn Computer Science,Hacker101
https://www.class-central.com/course/udacity-cyber-physical-systems-design-analysis-10473,Learn Computer Science,Cyber-Physical Systems Design & Analysis
https://www.class-central.com/course/edx-quantum-information-science-i-part-2-10259,Learn Computer Science,"Quantum Information Science I, Part 2"
https://www.class-central.com/course/stepik---10493,Learn Computer Science,Обработка изображений
https://www.class-central.com/course/openhpi-linux-fur-alle-9978,Learn Computer Science,Linux für Alle
https://www.class-central.com/course/edx-aws-developer-building-on-aws-10156,Learn Computer Science,AWS Developer: Building on AWS
https://www.class-central.com/course/edx-programming-for-everyone-an-introduction-to-visual-programming-languages-9381,Learn Computer Science,Programming for Everyone – An Introduction to Visual Programming Languages
https://www.class-central.com/course/independent-machine-learning-crash-course-with-tensorflow-apis-10503,Learn Computer Science,Machine Learning Crash Course with TensorFlow APIs
https://www.class-central.com/course/edx-software-development-capstone-project-8198,Learn Computer Science,Software Development Capstone Project
https://www.class-central.com/course/stepik---linux-10528,Learn Computer Science,Введение в Linux
https://www.class-central.com/course/stepik---10539,Learn Computer Science,Управление вычислениями
https://www.class-central.com/course/stepik---10530,Learn Computer Science,Нейронные сети
https://www.class-central.com/course/udacity-introduction-to-graduate-algorithms-10625,Learn Computer Science,Introduction to Graduate Algorithms
https://www.class-central.com/course/independent-fundamentals-of-deep-learning-for-computer-vision-10730,Learn Computer Science,Fundamentals of Deep Learning for Computer Vision
https://www.class-central.com/course/independent-fundamentals-of-accelerated-computing-with-cuda-c-c-10733,Learn Computer Science,Fundamentals of Accelerated Computing with CUDA C/C++
https://www.class-central.com/course/edx-nfv-acceleration-an-introduction-to-opnfv-11361,Learn Computer Science,NFV Acceleration: An Introduction to OPNFV
https://www.class-central.com/course/edx-introduction-to-onap-complete-network-automation-11362,Learn Computer Science,Introduction to ONAP: Complete Network Automation
https://www.class-central.com/course/edx-principles-of-machine-learning-6511,Learn Computer Science,Principles of Machine Learning
https://www.class-central.com/course/edx-data-structures-fundamentals-10246,Learn Computer Science,Data Structures Fundamentals
https://www.class-central.com/course/edx-introduction-to-kubernetes-8764,Learn Computer Science,Introduction to Kubernetes
https://www.class-central.com/course/edx-introduction-to-openstack-7202,Learn Computer Science,Introduction to OpenStack
https://www.class-central.com/course/edx-aws-developer-deploying-on-aws-10158,Learn Computer Science,AWS Developer: Deploying on AWS
https://www.class-central.com/course/edx-introduction-to-the-internet-of-things-iot-9750,Learn Computer Science,Introduction to the Internet of Things (IoT)
https://www.class-central.com/course/edx-software-engineering-essentials-8527,Learn Computer Science,Software Engineering Essentials
https://www.class-central.com/course/openhpi-internet-security-9977,Learn Computer Science,Internet Security
https://www.class-central.com/course/openclassrooms-evaluez-et-ameliorez-les-performances-d-un-modele-de-machine-learning-11077,Learn Computer Science,Évaluez et améliorez les performances d'un modèle de machine learning
https://www.class-central.com/course/openclassrooms-entrainez-un-modele-predictif-lineaire-11079,Learn Computer Science,Entraînez un modèle prédictif linéaire
https://www.class-central.com/course/openclassrooms-explorez-vos-donnees-avec-des-algorithmes-non-supervises-11081,Learn Computer Science,Explorez vos données avec des algorithmes non supervisés
https://www.class-central.com/course/openclassrooms-modelisez-vos-donnees-avec-les-methodes-ensemblistes-11082,Learn Computer Science,Modélisez vos données avec les méthodes ensemblistes
https://www.class-central.com/course/openclassrooms-exploitez-des-donnees-textuelles-11083,Learn Computer Science,Exploitez des données textuelles
https://www.class-central.com/course/openclassrooms-utilisez-des-modeles-supervises-non-lineaires-11084,Learn Computer Science,Utilisez des modèles supervisés non linéaires
https://www.class-central.com/course/openclassrooms-initiez-vous-au-machine-learning-11078,Learn Computer Science,Initiez-vous au machine learning
https://www.class-central.com/course/openclassrooms-classez-et-segmentez-des-donnees-visuelles-11085,Learn Computer Science,Classez et segmentez des données visuelles
https://www.class-central.com/course/edx-viabilite-et-gestion-de-la-dette-des-pays-a-faible-revenu-7375,Learn Computer Science,Viabilité et gestion de la dette des pays à faible revenu
https://www.class-central.com/course/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-i-3639,Learn Computer Science,Aplicaciones de la Teoría de Grafos a la Vida Real (I)
https://www.class-central.com/course/edx-sparse-representations-in-signal-and-image-processing-fundamentals-9133,Learn Computer Science,Sparse Representations in Signal and Image Processing: Fundamentals
https://www.class-central.com/course/edx-enabling-technologies-for-data-science-and-analytics-the-internet-of-things-4911,Learn Computer Science,Enabling Technologies for Data Science and Analytics: The Internet of Things
https://www.class-central.com/course/edx-deep-learning-through-transformative-pedagogy-7388,Learn Computer Science,Deep Learning through Transformative Pedagogy
https://www.class-central.com/course/edx-laff-on-programming-for-correctness-7852,Learn Computer Science,LAFF – On Programming for Correctness
https://www.class-central.com/course/edx-introduction-to-fintech-11371,Learn Computer Science,Introduction to FinTech
https://www.class-central.com/course/edx-developing-ai-speech-apps-with-microsoft-cognitive-services-11337,Learn Computer Science,Developing AI Speech Apps with Microsoft Cognitive Services
https://www.class-central.com/course/udacity-machine-learning-unsupervised-learning-1848,Learn Computer Science,Machine Learning: Unsupervised Learning
https://www.class-central.com/course/edx-aws-developer-optimizing-on-aws-10160,Learn Computer Science,AWS Developer: Optimizing on AWS
https://www.class-central.com/course/opensap-cloud-native-development-with-sap-cloud-platform-10422,Learn Computer Science,Cloud-Native Development with SAP Cloud Platform
https://www.class-central.com/course/edx-microsoft-bot-framework-and-conversation-as-a-platform-11325,Learn Computer Science,Microsoft Bot Framework and Conversation as a Platform
https://www.class-central.com/course/edx-how-to-build-chatbots-and-make-money-11326,Learn Computer Science,How to Build Chatbots and Make Money
https://www.class-central.com/course/udacity-data-structures-algorithms-in-python-11457,Learn Computer Science,Data Structures & Algorithms in Python
https://www.class-central.com/course/edx-il-linguaggio-naturale-dall-uomo-alla-macchina-11401,Learn Computer Science,"Il linguaggio naturale, dall'uomo alla macchina"
https://www.class-central.com/course/edx-nuove-tecnologie-digitali-11406,Learn Computer Science,Nuove tecnologie digitali
https://www.class-central.com/course/complexity-explorer-introduction-to-computation-theory-11494,Learn Computer Science,Introduction to Computation Theory
https://www.class-central.com/course/edx-introduzione-all-informatica-11403,Learn Computer Science,Introduzione all'informatica
https://www.class-central.com/course/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-ii-4488,Learn Computer Science,Aplicaciones de la Teoría de Grafos a la vida real II
https://www.class-central.com/course/complexity-explorer-fundamentals-of-machine-learning-11493,Learn Computer Science,Fundamentals of Machine Learning
https://www.class-central.com/course/edx-autonomous-mobile-robots-1564,Learn Computer Science,Autonomous Mobile Robots
https://www.class-central.com/course/openhpi-ipv6-in-modernen-netzwerken-10635,Learn Computer Science,IPv6 in modernen Netzwerken
https://www.class-central.com/course/edx-diseno-de-sistemas-de-informacion-gerencial-para-intranet-con-microsoft-access-11413,Learn Computer Science,Diseño de sistemas de información gerencial para intranet con Microsoft Access
https://www.class-central.com/course/udacity-self-driving-fundamentals-featuring-apollo-11639,Learn Computer Science,Self-Driving Fundamentals: Featuring Apollo 
https://www.class-central.com/course/edx-microsoft-exchange-server-2016-3-mailbox-databases-6325,Learn Computer Science,Microsoft Exchange Server 2016 - 3: Mailbox Databases
https://www.class-central.com/course/edx-organizing-evangelism-and-achieving-user-adoption-8629,Learn Computer Science,Organizing Evangelism and Achieving User Adoption
https://www.class-central.com/course/edx-windows-server-2016-basic-storage-8535,Learn Computer Science,Windows Server 2016: Basic Storage
https://www.class-central.com/course/edx-system-center-2016-building-a-datacenter-fabric-9259,Learn Computer Science,System Center 2016: Building a Datacenter Fabric
https://www.class-central.com/course/edx-skype-operations-framework-9329,Learn Computer Science,Skype Operations Framework
https://www.class-central.com/course/edx-developing-ai-vision-apps-using-microsoft-cognitive-services-11360,Learn Computer Science,Developing AI Vision Apps Using Microsoft Cognitive Services
https://www.class-central.com/course/edx-managing-microsoft-exchange-online-in-office-365-7486,Learn Computer Science,Managing Microsoft Exchange Online in Office 365
https://www.class-central.com/course/edx-windows-server-2016-advanced-networking-9482,Learn Computer Science,Windows Server 2016: Advanced Networking
https://www.class-central.com/course/edx-graph-algorithms-10247,Learn Computer Science,Graph Algorithms
https://www.class-central.com/course/edx-system-center-2016-building-clouds-9970,Learn Computer Science,System Center 2016: Building Clouds
https://www.class-central.com/course/edx-transitioning-to-microsoft-exchange-server-2016-6321,Learn Computer Science,Transitioning to Microsoft Exchange Server 2016
https://www.class-central.com/course/edx-microsoft-exchange-server-2016-2-client-access-services-6326,Learn Computer Science,Microsoft Exchange Server 2016 - 2: Client Access Services
https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-windows-and-devices-in-the-enterprise-6547,Learn Computer Science,Windows 10 Features for a Mobile Workforce: Windows and Devices in the Enterprise
https://www.class-central.com/course/edx-microsoft-sharepoint-2016-search-and-content-management-7076,Learn Computer Science,Microsoft SharePoint 2016: Search and Content Management
https://www.class-central.com/course/edx-microsoft-sharepoint-2016-infrastructure-7158,Learn Computer Science,Microsoft SharePoint 2016: Infrastructure
https://www.class-central.com/course/edx-onboarding-messaging-to-office-365-7487,Learn Computer Science,Onboarding Messaging to Office 365
https://www.class-central.com/course/edx-microsoft-sharepoint-online-for-site-administrators-7451,Learn Computer Science,Microsoft SharePoint Online for Site Administrators
https://www.class-central.com/course/edx-skype-for-business-voice-concepts-and-planning-8194,Learn Computer Science,Skype for Business: Voice Concepts and Planning
https://www.class-central.com/course/edx-skype-for-business-infrastructure-advanced-configuration-8416,Learn Computer Science,Skype for Business: Infrastructure Advanced Configuration
https://www.class-central.com/course/edx-designing-data-platform-solutions-10313,Learn Computer Science,Designing Data Platform Solutions
https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-configuring-additional-resources-7488,Learn Computer Science,Windows 10 Features for a Mobile Workforce: Configuring Additional Resources
https://www.class-central.com/course/edx-skype-for-business-infrastructure-planning-and-design-8195,Learn Computer Science,Skype for Business: Infrastructure Planning and Design
https://www.class-central.com/course/edx-windows-server-2016-basic-networking-8537,Learn Computer Science,Windows Server 2016: Basic Networking
https://www.class-central.com/course/edx-introduction-to-device-programming-9927,Learn Computer Science,Introduction to Device Programming
https://www.class-central.com/course/edx-planning-developing-governance-for-digital-transformation-10085,Learn Computer Science,Planning & Developing Governance for Digital Transformation
https://www.class-central.com/course/edx-microsoft-exchange-server-2016-5-hybrid-topologies-with-office-365-6322,Learn Computer Science,Microsoft Exchange Server 2016 - 5: Hybrid Topologies with Office 365
https://www.class-central.com/course/edx-data-cleansing-with-data-quality-services-dqs-7589,Learn Computer Science,Data Cleansing with Data Quality Services (DQS)
https://www.class-central.com/course/edx-skype-for-business-infrastructure-implementation-and-conferencing-8366,Learn Computer Science,Skype for Business: Infrastructure Implementation and Conferencing
https://www.class-central.com/course/edx-troubleshooting-microsoft-exchange-server-2016-8967,Learn Computer Science,Troubleshooting Microsoft Exchange Server 2016
https://www.class-central.com/course/edx-microsoft-exchange-server-2016-1-infrastructure-6328,Learn Computer Science,Microsoft Exchange Server 2016 - 1: Infrastructure
https://www.class-central.com/course/edx-microsoft-sharepoint-2016-productivity-solutions-7155,Learn Computer Science,Microsoft SharePoint 2016: Productivity Solutions
https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-identity-management-and-data-access-5971,Learn Computer Science,Windows 10 Features for a Mobile Workforce: Identity Management and Data Access
https://www.class-central.com/course/edx-windows-10-features-for-a-mobile-workforce-managing-and-maintaining-devices-in-the-enterprise-7489,Learn Computer Science,Windows 10 Features for a Mobile Workforce: Managing and Maintaining Devices in the Enterprise
https://www.class-central.com/course/edx-skype-for-business-voice-advanced-workloads-8367,Learn Computer Science,Skype for Business: Voice Advanced Workloads
https://www.class-central.com/course/edx-planning-and-preparing-sharepoint-hybrid-8386,Learn Computer Science,Planning and Preparing SharePoint Hybrid
https://www.class-central.com/course/edx-windows-server-2016-virtualization-8540,Learn Computer Science,Windows Server 2016: Virtualization
https://www.class-central.com/course/edx-windows-server-2016-advanced-virtualization-9086,Learn Computer Science,Windows Server 2016: Advanced Virtualization
https://www.class-central.com/course/edx-windows-server-2016-advanced-storage-8848,Learn Computer Science,Windows Server 2016: Advanced Storage
https://www.class-central.com/course/edx-windows-server-2016-securing-identities-and-information-9841,Learn Computer Science,Windows Server 2016: Securing Identities and Information
https://www.class-central.com/course/edx-troubleshooting-skype-for-business-8724,Learn Computer Science,Troubleshooting Skype for Business
https://www.class-central.com/course/edx-microsoft-exchange-server-2016-4-transport-services-6324,Learn Computer Science,Microsoft Exchange Server 2016 - 4: Transport Services
https://www.class-central.com/course/edx-sharepoint-enterprise-content-management-6329,Learn Computer Science,SharePoint Enterprise Content Management
https://www.class-central.com/course/edx-microsoft-sharepoint-2016-workload-optimization-7156,Learn Computer Science,Microsoft SharePoint 2016: Workload Optimization
https://www.class-central.com/course/edx-skype-for-business-voice-hybrid-and-routing-8279,Learn Computer Science,Skype for Business: Voice Hybrid and Routing
https://www.class-central.com/course/edx-configuring-sharepoint-hybrid-8419,Learn Computer Science,Configuring SharePoint Hybrid
https://www.class-central.com/course/edx-enabling-data-source-discovery-with-azure-data-catalog-9722,Learn Computer Science,Enabling Data Source Discovery with Azure Data Catalog
https://www.class-central.com/course/edx-deploy-and-service-mobile-apps-using-azure-app-service-10056,Learn Computer Science,Deploy and Service Mobile Apps Using Azure App Service
https://www.class-central.com/course/openhpi-blockchain-hype-oder-innovation-11178,Learn Computer Science,Blockchain: Hype oder Innovation?
https://www.class-central.com/course/edx-introduction-to-cybersecurity-8651,Learn Computer Science,Introduction to Cybersecurity
https://www.class-central.com/course/edx-cybersecurity-the-ciso-s-view-8652,Learn Computer Science,Cybersecurity: The CISO's View
https://www.class-central.com/course/edx-building-a-cybersecurity-toolkit-8653,Learn Computer Science,Building a Cybersecurity Toolkit
https://www.class-central.com/course/edx-finding-your-cybersecurity-career-path-8654,Learn Computer Science,Finding your Cybersecurity Career Path
https://www.class-central.com/course/edx-portfolio-management-governance-the-pmo-8590,Learn Computer Science,"Portfolio Management, Governance, & the PMO"
https://www.class-central.com/course/edx-blockchain-understanding-its-uses-and-implications-11607,Learn Computer Science,Blockchain: Understanding Its Uses and Implications
https://www.class-central.com/course/edx-np-complete-problems-10275,Learn Computer Science,NP-Complete Problems
https://www.class-central.com/course/edx-introduction-to-open-source-networking-technologies-11389,Learn Computer Science,Introduction to Open Source Networking Technologies
https://www.class-central.com/course/opensap-sap-leonardo-enabling-the-intelligent-enterprise-11529,Learn Computer Science,SAP Leonardo - Enabling the Intelligent Enterprise
https://www.class-central.com/course/edx-machine-learning-9695,Learn Computer Science,Machine Learning
https://www.class-central.com/course/edx-computer-graphics-548,Learn Computer Science,Computer Graphics
https://www.class-central.com/course/edx-smarter-chatbots-with-node-red-and-watson-ai-11730,Learn Computer Science,Smarter Chatbots with Node-RED and Watson AI
https://www.class-central.com/course/edx-string-processing-and-pattern-matching-algorithms-10248,Learn Computer Science,String Processing and Pattern Matching Algorithms
https://www.class-central.com/course/edx-iot-sensors-and-devices-9751,Learn Computer Science,IoT Sensors and Devices
https://www.class-central.com/course/edx-leadership-and-management-for-pm-practitioners-in-it-8589,Learn Computer Science,Leadership and Management for PM Practitioners in IT
https://www.class-central.com/course/edx-computer-systems-design-for-energy-efficiency-6993,Learn Computer Science,Computer Systems Design for Energy Efficiency
https://www.class-central.com/course/edx-programming-chatbots-with-watson-services-11731,Learn Computer Science,Programming Chatbots with Watson Services
https://www.class-central.com/course/edx-deep-learning-fundamentals-with-keras-11732,Learn Computer Science,Deep Learning Fundamentals with Keras
https://www.class-central.com/course/edx-machine-learning-with-python-a-practical-introduction-12122,Learn Computer Science,Machine Learning with Python: A Practical Introduction
https://www.class-central.com/course/edx-paradigms-of-computer-programming-fundamentals-2298,Learn Computer Science,Paradigms of Computer Programming – Fundamentals
https://www.class-central.com/course/udacity-intro-to-deep-learning-with-pytorch-12148,Learn Computer Science,Intro to Deep Learning with PyTorch
https://www.class-central.com/course/edx-blockchain-technology-11428,Learn Computer Science,Blockchain Technology
https://www.class-central.com/course/edx-bitcoin-and-cryptocurrencies-11417,Learn Computer Science,Bitcoin and Cryptocurrencies
https://www.class-central.com/course/independent-introduction-to-machine-learning-for-coders-12175,Learn Computer Science,Introduction to Machine Learning for Coders!
https://www.class-central.com/course/edx-deep-learning-with-python-and-pytorch-11733,Learn Computer Science,Deep Learning with Python and PyTorch
https://www.class-central.com/course/edx-windows-powershell-basics-8428,Learn Computer Science,Windows PowerShell Basics
https://www.class-central.com/course/edx-developing-iot-solutions-with-azure-iot-8512,Learn Computer Science,Developing IoT Solutions with Azure IoT
https://www.class-central.com/course/edx-windows-server-2016-infrastructure-8478,Learn Computer Science,Windows Server 2016: Infrastructure
https://www.class-central.com/course/edx-windows-server-2016-directory-services-8534,Learn Computer Science,Windows Server 2016: Directory Services
https://www.class-central.com/course/edx-c-programming-advanced-data-types-11536,Learn Computer Science,C Programming: Advanced Data Types
https://www.class-central.com/course/edx-linux-basics-the-command-line-interface-11537,Learn Computer Science,Linux Basics: The Command Line Interface
https://www.class-central.com/course/edx-codificacion-de-audio-mas-alla-del-mp3-8727,Learn Computer Science,Codificación de audio: Más allá del MP3
https://www.class-central.com/course/edx-c-programming-pointers-and-memory-management-11533,Learn Computer Science,C Programming: Pointers and Memory Management
https://www.class-central.com/course/edx-c-programming-using-linux-tools-and-libraries-11538,Learn Computer Science,C Programming: Using Linux Tools and Libraries
https://www.class-central.com/course/edx-c-programming-modular-programming-and-memory-management-11666,Learn Computer Science,C Programming: Modular Programming and Memory Management
https://www.class-central.com/course/edx-c-programming-getting-started-11534,Learn Computer Science,C Programming: Getting Started
https://www.class-central.com/course/edx-c-programming-language-foundations-11535,Learn Computer Science,C Programming: Language Foundations
https://www.class-central.com/course/edx-iot-networks-and-protocols-9752,Learn Computer Science,IoT Networks and Protocols
https://www.class-central.com/course/edx-uml-class-diagrams-for-software-engineering-7837,Learn Computer Science,UML Class Diagrams for Software Engineering
https://www.class-central.com/course/edx-cyber-security-basics-a-hands-on-approach-7849,Learn Computer Science,Cyber Security Basics: A Hands-on Approach
https://www.class-central.com/course/edx-sparse-representations-in-image-processing-from-theory-to-practice-9135,Learn Computer Science,Sparse Representations in Image Processing: From Theory to Practice
https://www.class-central.com/course/edx-deep-learning-with-tensorflow-11734,Learn Computer Science,Deep Learning with Tensorflow
https://www.class-central.com/course/edx-the-software-architect-code-building-the-digital-world-4812,Learn Computer Science,The Software Architect Code: Building the Digital World
https://www.class-central.com/course/edx-arduino-programming-from-novice-to-ninja-11409,Learn Computer Science,"Arduino Programming, from novice to ninja"
https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-loops-and-data-structures-7212,Learn Computer Science,AP Computer Science A: Java Programming Loops and Data Structures
https://www.class-central.com/course/opensap-building-portal-sites-on-sap-cloud-platform-11863,Learn Computer Science,Building Portal Sites on SAP Cloud Platform
https://www.class-central.com/course/edx-blockchain-for-business-an-introduction-to-hyperledger-technologies-9484,Learn Computer Science,Blockchain for Business - An Introduction to Hyperledger Technologies
https://www.class-central.com/course/edx-introduction-to-cloud-foundry-and-cloud-native-software-architecture-8387,Learn Computer Science,Introduction to Cloud Foundry and Cloud Native Software Architecture
https://www.class-central.com/course/edx-aprendizaje-automatico-y-ciencia-de-datos-12250,Learn Computer Science,Aprendizaje automático y ciencia de datos
https://www.class-central.com/course/edx-advanced-algorithmics-and-graph-theory-with-python-12017,Learn Computer Science,Advanced Algorithmics and Graph Theory with Python
https://www.class-central.com/course/edx-digital-transformation-and-the-it-team-12111,Learn Computer Science,Digital Transformation and the IT Team
https://www.class-central.com/course/independent-elements-of-ai-12469,Learn Computer Science,Elements of AI
https://www.class-central.com/course/opensap-sap-leonardo-iot-for-the-intelligent-enterprise-12139,Learn Computer Science,SAP Leonardo IoT for the Intelligent Enterprise
https://www.class-central.com/course/opensap-sap-leonardo-an-introduction-to-blockchain-12142,Learn Computer Science,SAP Leonardo – An Introduction to Blockchain
https://www.class-central.com/course/edx-introduction-to-java-programming-fundamental-data-structures-and-algorithms-7454,Learn Computer Science,Introduction to Java Programming: Fundamental Data Structures and Algorithms
https://www.class-central.com/course/edx-applied-deep-learning-capstone-project-11736,Learn Computer Science,Applied Deep Learning Capstone Project
https://www.class-central.com/course/edx-using-gpus-to-scale-and-speed-up-deep-learning-11735,Learn Computer Science,Using GPUs to Scale and Speed-up Deep Learning
https://www.class-central.com/course/edx-cyber-physical-networks-12197,Learn Computer Science,Cyber-Physical Networks
https://www.class-central.com/course/edx-amazon-sagemaker-simplifying-machine-learning-application-development-12511,Learn Computer Science,Amazon SageMaker: Simplifying Machine Learning Application Development
https://www.class-central.com/course/openhpi-digitale-identitaten-wer-bin-ich-im-netz-12642,Learn Computer Science,Digitale Identitäten - Wer bin ich im Netz?
https://www.class-central.com/course/coursera-devops-culture-and-mindset-12549,Learn Computer Science,DevOps Culture and Mindset
https://www.class-central.com/course/udacity-introduction-to-cybersecurity-12667,Learn Computer Science,Introduction to Cybersecurity
https://www.class-central.com/course/coursera-text-retrieval-and-search-engines-2734,Learn Computer Science,Text Retrieval and Search Engines
https://www.class-central.com/course/coursera-neural-networks-and-deep-learning-9058,Learn Computer Science,Neural Networks and Deep Learning
https://www.class-central.com/course/coursera-machine-learning-with-big-data-4238,Learn Computer Science,Machine Learning With Big Data
https://www.class-central.com/course/futurelearn-basics-of-network-security-11668,Learn Computer Science,Basics of Network Security
https://www.class-central.com/course/futurelearn-an-introduction-to-cryptography-11655,Learn Computer Science,An Introduction to Cryptography
https://www.class-central.com/course/nptel-design-and-analysis-of-algorithms-3984,Learn Computer Science,Design and Analysis of Algorithms
https://www.class-central.com/course/nptel-computer-organization-and-architecture-a-pedagogical-aspect-9824,Learn Computer Science,Computer Organization and Architecture: A Pedagogical Aspect
https://www.class-central.com/course/nptel-basics-of-software-defined-radios-and-practical-applications-10088,Learn Computer Science,Basics of software-defined radios and practical applications
https://www.class-central.com/course/nptel-problem-solving-through-programming-in-c-10090,Learn Computer Science,Problem solving through Programming In C
https://www.class-central.com/course/edx-foundations-of-data-science-prediction-and-machine-learning-10320,Learn Computer Science,Foundations of Data Science: Prediction and Machine Learning
https://www.class-central.com/course/nptel-introduction-to-soft-computing-10053,Learn Computer Science,Introduction to Soft Computing
https://www.class-central.com/course/nptel-ai-knowledge-representation-and-reasoning-7958,Learn Computer Science,AI:Knowledge Representation and Reasoning
https://www.class-central.com/course/nptel-cryptography-and-network-security-9896,Learn Computer Science,Cryptography and Network Security
https://www.class-central.com/course/nptel-introduction-to-internet-of-things-10093,Learn Computer Science,Introduction to Internet of Things
https://www.class-central.com/course/edx-introduccion-al-diseno-de-hardware-con-verilog-11782,Learn Computer Science,Introducción al diseño de hardware con Verilog
https://www.class-central.com/course/edx-animation-and-cgi-motion-7242,Learn Computer Science,Animation and CGI Motion
https://www.class-central.com/course/coursera-internet-of-things-capstone-build-a-mobile-surveillance-system-5124,Learn Computer Science,Internet of Things Capstone: Build a Mobile Surveillance System
https://www.class-central.com/course/edx-sensor-fusion-and-non-linear-filtering-for-automotive-systems-10300,Learn Computer Science,Sensor Fusion and Non-linear Filtering for Automotive Systems
https://www.class-central.com/course/edx-innovation-and-it-management-3594,Learn Computer Science,Innovation and IT Management
https://www.class-central.com/course/nptel-real-time-operating-system-9848,Learn Computer Science,Real Time Operating System
https://www.class-central.com/course/nptel-cloud-computing-10027,Learn Computer Science,Cloud Computing
https://www.class-central.com/course/coursera-the-fundamentals-of-computing-capstone-exam-2874,Learn Computer Science,The Fundamentals of Computing Capstone Exam
https://www.class-central.com/course/coursera-cloud-computing-project-5342,Learn Computer Science,Cloud Computing Project
https://www.class-central.com/course/edx-cybersecurity-and-privacy-in-the-iot-9754,Learn Computer Science,Cybersecurity and Privacy in the IoT
https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-polymorphism-and-advanced-data-structures-7219,Learn Computer Science,AP Computer Science A: Java Programming Polymorphism and Advanced Data Structures
https://www.class-central.com/course/france-universite-numerique-deep-learning-10813,Learn Computer Science,Deep Learning
https://www.class-central.com/course/edx-multi-object-tracking-for-automotive-systems-10303,Learn Computer Science,Multi-Object Tracking for Automotive Systems
https://www.class-central.com/course/france-universite-numerique-fabriquer-un-objet-connecte-session-4-10892,Learn Computer Science,Fabriquer un objet connecté - session 4
